user_id,bundle_id,bundle_name,total_games,owned_games,missing_games,ownership_ratio,missing_game_ids
22502250,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
22502250,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
22502250,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
22502250,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
22502250,668,Portal Bundle,2,1,1,0.5,['400']
22502250,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
22502250,696,Awesomenauts - Mega Value Pack,68,1,67,0.014705882352941176,"['204303', '399836', '251081', '230880', '251080', '319821', '256501', '333150', '204319', '256500', '425544', '204314', '230888', '387983', '230883', '387981', '204317', '230892', '387984', '286671', '230887', '333170', '425542', '387980', '204307', '204312', '399831', '387982', '256510', '256507', '230885', '351461', '443390', '425540', '351460', '256504', '204304', '230889', '204305', '376371', '319820', '230882', '204318', '204310', '256505', '333160', '399834', '230891', '306890', '376370', '410100', '230884', '497620', '256503', '327530', '256502', '204306', '230890', '204315', '204309', '204311', '286670', '376373', '399833', '256506', '376372', '204308']"
22502250,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
225544,364,Eidos Anthology,88,1,87,0.011363636363636364,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
225544,448,tinyBuild Mega 2016 Bundle,5,2,3,0.4,"['394310', '356570', '403940']"
225544,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
225544,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
225544,665,Valve Complete Pack,19,4,15,0.21052631578947367,"['300', '420', '400', '280,360', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
225544,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
225544,668,Portal Bundle,2,1,1,0.5,['400']
225544,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
225544,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['300', '320']"
225544,683,Ultimate Action Duo Pack: Just Cause 3 + Rise of the Tomb Raider,2,1,1,0.5,['391220']
225544,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
225544,869,SpeedRunners Deluxe Pack,3,1,2,0.3333333333333333,"['317480', '317490']"
225544,893,The Escapists: Complete Pack,5,1,4,0.2,"['408730', '349350', '349310', '376700']"
225555,665,Valve Complete Pack,19,1,18,0.05263157894736842,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
225555,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
226rep,536,"Borderlands ""Take Over Your Life Bundle""",8,2,6,0.25,"['8990', '261640', '65920', '40940', '330830', '50110']"
226rep,665,Valve Complete Pack,19,1,18,0.05263157894736842,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
226rep,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
226rep,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '261640', '65920', '40940', '50110']"
2271531450,665,Valve Complete Pack,19,1,18,0.05263157894736842,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
2271531450,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
2293371488,1128,Zonitron Productions Complete Pack,15,1,14,0.06666666666666667,"['462370', '460660', '416270', '432150', '447880', '331710', '505440', '397620', '395980', '385200', '516700', '368900', '410590', '354850']"
2293371488,1182,Platformer Bundle,9,1,8,0.1111111111111111,"['104200', '429700', '317250', '394540', '351150', '341500', '396360', '371670']"
2293371488,1188,The Indie Platformers Bundle,3,1,2,0.3333333333333333,"['351150', '317250']"
2293371488,169,Space Bundle,3,1,2,0.3333333333333333,"['351490', '391420']"
2293371488,227,The Big One,24,2,22,0.08333333333333333,"['314020', '274560', '461640', '380020', '463350', '391420', '434420', '351490', '371670', '351150', '306040', '391260', '291010', '317250', '429700', '314450', '394540', '397500', '396360', '407230', '295690', '340070']"
2293371488,240,Mad Max: Game + Fury Road,2,1,1,0.5,['396120']
2293371488,339,Interstellar Bundle,4,1,3,0.25,"['463350', '351490', '391420']"
2293371488,413,Fun with Physics Bundle,5,1,4,0.2,"['355150', '396360', '371670', '391420']"
2293371488,417,Space Pilgrim Saga,4,1,3,0.25,"['439250', '446640', '431710']"
2293371488,436,Grab The Games Mixed Bundle,9,1,8,0.1111111111111111,"['460660', '481870', '431810', '462960', '349500', '333740', '338710', '460960']"
2293371488,539,Pilgrim Adventures Complete,6,1,5,0.16666666666666666,"['439250', '431710', '420740', '446640', '460960']"
2293371488,646,Mad Max: Game + Mad Max Anthology,5,1,4,0.2,"['396140', '398330', '396120', '396130']"
2293371488,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '30', '380,320', '10,80', '50']"
2293371488,668,Portal Bundle,2,1,1,0.5,['400']
2293371488,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
2293371488,680,Zonitron Productions Mixed Pack,4,1,3,0.25,"['410590', '432150', '368900']"
2293371488,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['300', '320']"
2293371488,877,Lilly and Sasha Bundle,3,1,2,0.3333333333333333,"['364270', '370040']"
23012003,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
23012003,665,Valve Complete Pack,19,4,15,0.21052631578947367,"['300', '420', '240', '280,360', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
23012003,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
23012003,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
23012003,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
231091,1219,Pug Life Bundle,3,1,2,0.3333333333333333,"['469730', '466840']"
231091,1271,New World Collection,2,1,1,0.5,['447820']
231091,1419,DMC4SE Demon Hunter Bundle + DmC Complete Pack,10,1,9,0.1,"['359496', '359495', '359491', '223792', '359490', '223790', '223793', '329050', '359497']"
231091,1420,2016 Capcom Collector's Bundle,37,1,36,0.02702702702702703,"['235210', '234210', '381712', '353050', '21640', '221040', '450001', '339340', '381713', '45740', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
231091,1433,Resident Evil 4/5/6,3,1,2,0.3333333333333333,"['221040', '254700']"
231091,266,Keep Talking and Nobody Explodes + Soundtrack,2,1,1,0.5,['515240']
231091,364,Eidos Anthology,88,5,83,0.056818181818181816,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '8190', '216414', '216411', '242960', '238010', '208813', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '8140', '208814', '6900', '239160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
231091,366,Supergiant Collection,4,1,3,0.25,"['237930', '107104', '299240']"
231091,376,Sid Meier's Civilization V: Complete,16,1,15,0.0625,"['16863', '235580', '16866', '99611', '99610', '99614', '16870', '16862', '99612', '235584', '235585', '16867', '16860', '16861', '16868']"
231091,451,Rainbow Six Bundle,5,1,4,0.2,"['15120', '13540', '15000', '19830']"
231091,454,Might and Magic Heroes Bundle,4,1,3,0.25,"['15170', '15370', '15380']"
231091,459,Ubisoft Arcade Bundle,7,3,4,0.42857142857142855,"['276770', '245490', '316750', '260230']"
231091,462,Assassin's Creed Bundle,4,2,2,0.5,"['242050', '289650']"
231091,482,Telltale Collection,48,2,46,0.041666666666666664,"['94500', '31260', '201830', '8200', '8260', '456630', '261030', '207620', '31290', '429570', '31250', '94530', '31220', '94620', '8300', '31280', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '234710', '8240', '94610', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '31190', '31240', '330830', '8340', '8350']"
231091,496,The Witcher Trilogy,3,2,1,0.6666666666666666,['292030']
231091,535,Frozenbyte Collection 2016,6,1,5,0.16666666666666666,"['425210', '11200', '319910', '2500', '35700']"
231091,536,"Borderlands ""Take Over Your Life Bundle""",8,2,6,0.25,"['8990', '65920', '40940', '8980', '330830', '50110']"
231091,547,Trinelogy,3,1,2,0.3333333333333333,"['319910', '35700']"
231091,570,BioShock Triple Pack,3,2,1,0.6666666666666666,['8850']
231091,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '3910', '3900,3990,8800,16810', '353830']"
231091,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
231091,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
231091,627,Tripwire Complete Bundle,27,2,25,0.07407407407407407,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
231091,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
231091,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['620', '300', '420', '400', '280,360', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
231091,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
231091,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
231091,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['300', '320']"
231091,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '65920', '40940', '8980', '50110']"
231091,710,Resident Evil/Biohazard Collector's Pack,34,1,33,0.029411764705882353,"['320388', '320372', '320361', '320385', '221040', '229626', '320352', '320362', '229630', '229622', '229629', '320382', '320383', '287290', '352000', '319810', '320371', '320353', '229628', '320387', '229621', '229627', '320381', '320384', '320351', '320360', '320386', '320380', '254700', '320363', '320370', '320350', '222480']"
231091,752,Amplitude Endless Pack,12,2,10,0.16666666666666666,"['374500', '415710', '297650', '451050', '357360', '241430', '208140', '407200', '415700', '268080']"
231091,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
231091,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
231091,789,Evoland Collector Pack,3,1,2,0.3333333333333333,"['396460', '359310']"
231091,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
231091,843,Abbey Games Bundle,3,1,2,0.3333333333333333,"['460390', '296970']"
231091,896,Endless Legend Collection,7,1,6,0.14285714285714285,"['374500', '415710', '297650', '451050', '357360', '415700']"
2311985201258745633313,1033,The Codemasters Complete Collection,56,3,53,0.05357142857142857,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '44340', '282091', '221162', '221168', '289020']"
2311985201258745633313,265,Command & Conquer Pack,5,1,4,0.2,"['47700', '24790', '24810', '17480']"
2311985201258745633313,270,EA Racing Pack,5,1,4,0.2,"['47870', '17430', '47920', '24870']"
2311985201258745633313,364,Eidos Anthology,88,1,87,0.011363636363636364,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '8190', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
2311985201258745633313,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
2311985201258745633313,627,Tripwire Complete Bundle,27,1,26,0.037037037037037035,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
2311985201258745633313,665,Valve Complete Pack,19,1,18,0.05263157894736842,"['420', '300', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '550', '20', '50', '30', '380,320', '10,80', '730']"
