item_idx,item_id,num_owners,popularity_rank,popularity_score
6736,385220,22,7687,0.0004438078715377943
6737,385230,31,1813,0.000625365637166892
6738,385240,165,3907,0.003328559036533457
6739,385250,15,153,0.0003025962760484961
6740,385260,140,1533,0.0028242319097859635
6741,385270,286,4981,0.005769502329991325
6742,38530,12,8800,0.00024207702083879688
6743,385310,38,5994,0.0007665772326561902
6744,385330,46,9554,0.000927961913215388
6745,385350,1,5120,2.017308506989974e-05
6746,385360,32,6095,0.0006455387222367917
6747,385370,213,1811,0.004296867119888644
6748,385380,37,6363,0.0007464041475862904
6749,385390,20,3139,0.0004034617013979948
6750,385400,230,8003,0.0046398095660769405
6751,385440,6,8945,0.00012103851041939844
6752,385490,63,4343,0.0012709043594036837
6753,385510,113,6310,0.0022795586128986707
6754,385520,27,756,0.0005446732968872929
6755,385530,100,5439,0.002017308506989974
6756,385560,22,6518,0.0004438078715377943
6757,385580,3,6538,6.051925520969922e-05
6758,385590,104,6717,0.002098000847269573
6759,385600,15,6111,0.0003025962760484961
6760,385630,82,6618,0.0016541929757317787
6761,385680,49,8812,0.0009884811684250873
6762,385690,30,7202,0.0006051925520969922
6763,385700,20,3232,0.0004034617013979948
6764,385710,564,8940,0.011377619979423454
6765,385730,339,8689,0.006838675838696012
6766,385760,66,5826,0.0013314236146133827
6767,385770,2227,7666,0.04492546045066672
6768,385800,625,1464,0.012608178168687338
6769,385810,1,4202,2.017308506989974e-05
6770,385830,244,6278,0.004922232757055537
6771,385860,4,9850,8.069234027959896e-05
6772,385880,164,9323,0.0033083859514635573
6773,385890,199,8890,0.004014443928910048
6774,385900,13,3023,0.00026225010590869664
6775,385950,14,7775,0.00028242319097859634
6776,385960,15,3265,0.0003025962760484961
6777,385980,66,5305,0.0013314236146133827
6778,38600,857,3409,0.017288333904904078
6779,386050,60,9385,0.0012103851041939844
6780,386070,1173,9699,0.023663028786992394
6781,386080,3,5338,6.051925520969922e-05
6782,386090,33,4074,0.0006657118073066914
6783,386110,38,2670,0.0007665772326561902
6784,386140,56,8358,0.0011296927639143854
6785,386160,60,7581,0.0012103851041939844
6786,386180,18,8357,0.0003631155312581953
6787,386260,41,2418,0.0008270964878658893
6788,386280,4,9032,8.069234027959896e-05
6789,386290,22,363,0.0004438078715377943
6790,386320,93,9012,0.0018760969115006758
6791,386330,29,6292,0.0005850194670270924
6792,386340,7,3645,0.00014121159548929817
6793,386350,11,1515,0.00022190393576889715
6794,386360,8261,5057,0.16664985576244176
6795,386390,2,6170,4.034617013979948e-05
6796,386400,32,6335,0.0006455387222367917
6797,386420,71,3664,0.0014322890399628815
6798,386480,8,6329,0.00016138468055919793
6799,386510,93,7392,0.0018760969115006758
6800,386520,21,8984,0.00042363478646789454
6801,386540,28,4896,0.0005648463819571927
6802,386560,5,6377,0.0001008654253494987
6803,386590,21,7290,0.00042363478646789454
6804,386600,12,7289,0.00024207702083879688
6805,386640,58,2384,0.0011700389340541849
6806,386650,2,4957,4.034617013979948e-05
6807,386690,129,7246,0.0026023279740170664
6808,386700,75,7098,0.0015129813802424806
6809,386710,21,9812,0.00042363478646789454
6810,386750,27,1171,0.0005446732968872929
6811,386800,121,9768,0.0024409432934578684
6812,386840,28,3619,0.0005648463819571927
6813,386870,51,10817,0.0010288273385648868
6814,386880,283,9795,0.005708983074781626
6815,386900,12,516,0.00024207702083879688
6816,386930,1,2786,2.017308506989974e-05
6817,386940,288,3856,0.005809848500131125
6818,386990,67,7170,0.0013515966996832825
6819,38700,1254,7159,0.025297048677654272
6820,387010,22,5950,0.0004438078715377943
6821,387060,35,8074,0.0007060579774464909
6822,387070,44,6373,0.0008876157430755886
6823,387090,4,7325,8.069234027959896e-05
6824,387110,26,5668,0.0005245002118173933
6825,387130,1,6181,2.017308506989974e-05
6826,38720,1234,4568,0.02489358697625628
6827,387240,35,6266,0.0007060579774464909
6828,387270,5,4025,0.0001008654253494987
6829,387280,7,1022,0.00014121159548929817
6830,387290,144,7148,0.0029049242500655626
6831,387340,196,9160,0.003953924673700349
6832,387370,38,8258,0.0007665772326561902
6833,38740,1324,2907,0.026709164632547255
6834,387400,20,5144,0.0004034617013979948
6835,387430,3,7912,6.051925520969922e-05
6836,387450,81,7370,0.001634019890661879
6837,387460,3,3316,6.051925520969922e-05
6838,387470,8,6365,0.00016138468055919793
6839,387480,4,1358,8.069234027959896e-05
6840,387490,6,4886,0.00012103851041939844
6841,387500,4,1757,8.069234027959896e-05
6842,387510,5,9736,0.0001008654253494987
6843,387520,6,7339,0.00012103851041939844
6844,387530,6,3173,0.00012103851041939844
6845,387540,7,4979,0.00014121159548929817
6846,387550,3,5819,6.051925520969922e-05
6847,387560,10,2396,0.0002017308506989974
6848,387570,7,5508,0.00014121159548929817
6849,387580,1,4047,2.017308506989974e-05
6850,387590,7,8487,0.00014121159548929817
6851,387600,4,2594,8.069234027959896e-05
6852,387610,4,9678,8.069234027959896e-05
6853,387620,4,4629,8.069234027959896e-05
6854,387630,3,2531,6.051925520969922e-05
6855,387640,6,6756,0.00012103851041939844
6856,387650,2,2055,4.034617013979948e-05
6857,387660,7,9520,0.00014121159548929817
6858,387670,5,8838,0.0001008654253494987
6859,387680,7,9660,0.00014121159548929817
6860,387690,7,9286,0.00014121159548929817
6861,387700,3,4771,6.051925520969922e-05
6862,387770,1,4509,2.017308506989974e-05
6863,387780,2,9447,4.034617013979948e-05
6864,387790,2,3580,4.034617013979948e-05
6865,387800,1,6789,2.017308506989974e-05
6866,387820,2,6736,4.034617013979948e-05
6867,387840,99,9271,0.001997135421920074
6868,387850,20,9219,0.0004034617013979948
6869,387860,835,10421,0.016844526033366284
6870,387870,3,8466,6.051925520969922e-05
6871,387880,30,5355,0.0006051925520969922
6872,387890,20,4725,0.0004034617013979948
6873,387930,49,9580,0.0009884811684250873
6874,387970,272,9245,0.005487079139012729
6875,387990,575,6820,0.011599523915192351
6876,388010,5,6133,0.0001008654253494987
6877,388050,41,3708,0.0008270964878658893
6878,388060,200,6132,0.004034617013979948
6879,388080,144,9539,0.0029049242500655626
6880,388090,632,22,0.012749389764176635
6881,388120,77,9223,0.0015533275503822799
6882,388160,86,8677,0.0017348853160113777
6883,388210,77,1862,0.0015533275503822799
6884,388260,7,5683,0.00014121159548929817
6885,388270,27,6047,0.0005446732968872929
6886,388280,5,7831,0.0001008654253494987
6887,38830,1389,7994,0.02802041516209074
6888,388300,2,9412,4.034617013979948e-05
6889,388320,21,6609,0.00042363478646789454
6890,388340,93,5021,0.0018760969115006758
6891,388360,11,3455,0.00022190393576889715
6892,388390,112,10187,0.0022593855278287707
6893,388410,1582,8050,0.03191382058058139
6894,388420,111,991,0.002239212442758871
6895,388430,2,4360,4.034617013979948e-05
6896,388440,19,3780,0.0003832886163280951
6897,388450,2,4484,4.034617013979948e-05
6898,388490,333,8256,0.006717637328276614
6899,388500,25,4107,0.0005043271267474935
6900,388540,1,3801,2.017308506989974e-05
6901,388620,61,4862,0.0012305581892638842
6902,388660,8,7283,0.00016138468055919793
6903,388680,4,4304,8.069234027959896e-05
6904,388720,3,6381,6.051925520969922e-05
6905,388730,4,1308,8.069234027959896e-05
6906,388750,81,9816,0.001634019890661879
6907,388800,36,6011,0.0007262310625163906
6908,388830,18,6073,0.0003631155312581953
6909,388870,356,7349,0.007181618284884307
6910,388880,127,6800,0.002561981803877267
6911,388900,7,3208,0.00014121159548929817
6912,388960,5,412,0.0001008654253494987
6913,388970,12,9410,0.00024207702083879688
6914,388980,2,3218,4.034617013979948e-05
6915,38900,141,3752,0.0028444049948558635
6916,389010,1,6803,2.017308506989974e-05
6917,389040,2,3692,4.034617013979948e-05
6918,389050,6,9148,0.00012103851041939844
6919,389120,1,2995,2.017308506989974e-05
6920,389160,40,3824,0.0008069234027959896
6921,389170,25,4888,0.0005043271267474935
6922,389190,8,6809,0.00016138468055919793
6923,389200,4,5030,8.069234027959896e-05
6924,389220,25,7067,0.0005043271267474935
6925,389250,3,5979,6.051925520969922e-05
6926,389260,2,3807,4.034617013979948e-05
6927,389270,44,9121,0.0008876157430755886
6928,389300,73,6889,0.001472635210102681
6929,389310,32,8413,0.0006455387222367917
6930,389400,48,4909,0.0009683080833551875
6931,389430,374,5919,0.007544733816142503
6932,389460,50,1288,0.001008654253494987
6933,389470,2,5517,4.034617013979948e-05
6934,389510,17,8916,0.00034294244618829556
6935,389530,37,8368,0.0007464041475862904
6936,389570,2510,8102,0.050634443525448346
6937,389650,4,8105,8.069234027959896e-05
6938,389670,13,9496,0.00026225010590869664
6939,389680,19,97,0.0003832886163280951
6940,389690,11,1154,0.00022190393576889715
6941,389700,41,9615,0.0008270964878658893
6942,389740,43,7152,0.0008674426580056888
6943,389810,104,8519,0.002098000847269573
6944,389840,12,5248,0.00024207702083879688
6945,389850,9,9200,0.00018155776562909766
6946,389870,53,7583,0.001069173508704686
6947,389900,5,3575,0.0001008654253494987
6948,389970,9,9622,0.00018155776562909766
6949,3900,3189,4194,0.06433196828791027
6950,39000,4183,4452,0.08438401484739061
6951,390070,4,5507,8.069234027959896e-05
6952,390160,59,5242,0.0011902120191240846
6953,390200,54,8097,0.0010893465937745859
6954,390210,2,7716,4.034617013979948e-05
6955,390220,15,10205,0.0003025962760484961
6956,390230,7,8690,0.00014121159548929817
6957,390290,140,6716,0.0028242319097859635
6958,390310,4,9751,8.069234027959896e-05
6959,390330,1,8691,2.017308506989974e-05
6960,390340,10,8330,0.0002017308506989974
6961,390460,24,9023,0.00048415404167759376
6962,390510,13,8327,0.00026225010590869664
6963,390520,98,5044,0.0019769623368501746
6964,390570,73,4030,0.001472635210102681
6965,390610,10,7190,0.0002017308506989974
6966,390660,82,5831,0.0016541929757317787
6967,390670,975,10253,0.019668757943152246
6968,390680,5,9763,0.0001008654253494987
6969,390720,8,8332,0.00016138468055919793
6970,390730,29,3491,0.0005850194670270924
6971,390870,50,10133,0.001008654253494987
6972,390880,38,7086,0.0007665772326561902
6973,390890,34,9915,0.0006858848923765911
6974,390910,79,3266,0.0015936737205220794
6975,390920,2,4306,4.034617013979948e-05
6976,390930,1,9789,2.017308506989974e-05
6977,390940,2,10404,4.034617013979948e-05
6978,390970,217,8254,0.004377559460168243
6979,3910,3097,7118,0.062476044461479495
6980,391000,1,3278,2.017308506989974e-05
6981,391030,1,9231,2.017308506989974e-05
6982,391040,70,4051,0.0014121159548929818
6983,391050,18,8597,0.0003631155312581953
6984,391070,431,8137,0.008694599665126788
6985,39110,113,10329,0.0022795586128986707
6986,391100,27,9727,0.0005446732968872929
6987,391120,50,3826,0.001008654253494987
6988,391130,28,10181,0.0005648463819571927
6989,391160,44,3928,0.0008876157430755886
6990,391170,81,4366,0.001634019890661879
6991,391180,50,7171,0.001008654253494987
6992,39120,6297,4000,0.12702991668515867
6993,391210,23,6763,0.000463980956607694
6994,391220,921,6749,0.01857941134937766
6995,391240,23,3796,0.000463980956607694
6996,391250,8,8052,0.00016138468055919793
6997,391260,552,9117,0.011135542958584656
6998,391270,509,8840,0.010268100300578967
6999,391280,14,5791,0.00028242319097859634
7000,391310,26,8063,0.0005245002118173933
7001,391340,64,4542,0.0012910774444735834
7002,391390,17,6722,0.00034294244618829556
7003,39140,1934,4004,0.0390147465251861
7004,391410,12,1564,0.00024207702083879688
7005,391420,311,5784,0.006273829456738819
7006,391440,2,10160,4.034617013979948e-05
7007,391460,2464,4013,0.049706481612232956
7008,391480,1,6065,2.017308506989974e-05
7009,391490,2,6399,4.034617013979948e-05
7010,39150,917,3858,0.018498719009098063
7011,391510,2,5366,4.034617013979948e-05
7012,391520,26,5740,0.0005245002118173933
7013,391540,4777,6094,0.09636682737891106
7014,391550,4,8711,8.069234027959896e-05
7015,391580,52,9395,0.0010490004236347866
7016,391590,24,8329,0.00048415404167759376
7017,39160,1171,8431,0.023622682616852596
7018,391630,6,1556,0.00012103851041939844
7019,391660,165,2986,0.003328559036533457
7020,391720,184,3914,0.003711847652861552
7021,391730,123,3524,0.002481289463597668
7022,391740,230,9880,0.0046398095660769405
7023,391780,222,6615,0.004478424885517742
7024,391820,9,7838,0.00018155776562909766
7025,39190,724,10032,0.014605313590607412
7026,391920,141,7417,0.0028444049948558635
7027,391960,30,5942,0.0006051925520969922
7028,3920,2335,5299,0.04710415363821589
7029,39200,755,8352,0.015230679227774303
7030,392000,27,7409,0.0005446732968872929
7031,392020,31,5115,0.000625365637166892
7032,392030,5,8423,0.0001008654253494987
7033,392050,170,9963,0.003429424461882956
7034,392060,154,6305,0.0031066551007645597
7035,392070,44,8777,0.0008876157430755886
7036,392080,5,5096,0.0001008654253494987
7037,39210,851,9308,0.01716729539448468
7038,392100,2,2639,4.034617013979948e-05
7039,392120,15,6868,0.0003025962760484961
7040,392150,1,3857,2.017308506989974e-05
7041,392190,5,3662,0.0001008654253494987
7042,392260,1,6872,2.017308506989974e-05
7043,392370,2,4406,4.034617013979948e-05
7044,392450,172,9700,0.0034697706320227554
7045,392470,35,5963,0.0007060579774464909
7046,39250,6,6101,0.00012103851041939844
7047,392580,43,2357,0.0008674426580056888
7048,39260,95,6834,0.0019164430816404753
7049,392610,4,9518,8.069234027959896e-05
7050,392620,1,4175,2.017308506989974e-05
7051,392680,7,4391,0.00014121159548929817
7052,392730,24,4395,0.00048415404167759376
7053,392780,12,10068,0.00024207702083879688
7054,392790,2,4635,4.034617013979948e-05
7055,392820,132,5164,0.0026628472292267655
7056,392870,363,5583,0.007322829880373606
7057,392920,6,7397,0.00012103851041939844
7058,392930,24,4103,0.00048415404167759376
7059,392940,12,4150,0.00024207702083879688
7060,392950,103,3757,0.002077827762199673
7061,392970,2,7351,4.034617013979948e-05
7062,39300,2,6648,4.034617013979948e-05
7063,39310,3,10073,6.051925520969922e-05
7064,393150,30,9453,0.0006051925520969922
7065,393170,12,10642,0.00024207702083879688
7066,39320,3,7364,6.051925520969922e-05
7067,393200,21,10675,0.00042363478646789454
7068,393240,17,4923,0.00034294244618829556
7069,393250,16,7300,0.00032276936111839586
7070,393290,4,3628,8.069234027959896e-05
7071,39330,2,3910,4.034617013979948e-05
7072,393320,1,9068,2.017308506989974e-05
7073,393330,10,9372,0.0002017308506989974
7074,393350,8,3776,0.00016138468055919793
7075,393360,248,6361,0.005002925097335136
7076,393380,865,2814,0.017449718585463275
7077,393390,4,8612,8.069234027959896e-05
7078,393410,644,8131,0.012991466785015433
7079,393420,1077,8128,0.02172641262028202
7080,393430,6,5598,0.00012103851041939844
7081,39350,3,7572,6.051925520969922e-05
7082,393530,446,8532,0.008997195941175285
7083,393540,3,9968,6.051925520969922e-05
7084,393550,1,6728,2.017308506989974e-05
7085,39360,2,7144,4.034617013979948e-05
7086,393600,21,3188,0.00042363478646789454
7087,393610,6,7143,0.00012103851041939844
7088,393660,13,9783,0.00026225010590869664
7089,39370,2,9269,4.034617013979948e-05
7090,393740,2,8775,4.034617013979948e-05
7091,393750,5,5105,0.0001008654253494987
7092,393770,2,5937,4.034617013979948e-05
7093,39380,3,9935,6.051925520969922e-05
7094,393820,3,5173,6.051925520969922e-05
7095,393920,11,9086,0.00022190393576889715
7096,393930,141,9619,0.0028444049948558635
7097,393950,34,5203,0.0006858848923765911
7098,393970,22,6379,0.0004438078715377943
7099,393980,41,8046,0.0008270964878658893
7100,394030,1,7412,2.017308506989974e-05
7101,394120,89,6630,0.0017954045712210767
7102,394130,121,5928,0.0024409432934578684
7103,394140,12,9108,0.00024207702083879688
7104,394160,3,8655,6.051925520969922e-05
7105,394220,28,7816,0.0005648463819571927
7106,394230,1188,2963,0.02396562506304089
7107,394250,6,9459,0.00012103851041939844
7108,394260,1,8566,2.017308506989974e-05
7109,394280,37,2818,0.0007464041475862904
7110,394290,26,5787,0.0005245002118173933
7111,394310,559,3792,0.011276754554073955
7112,394360,685,1263,0.013818563272881322
7113,394380,331,3840,0.006677291158136814
7114,394450,25,6041,0.0005043271267474935
7115,394480,35,8571,0.0007060579774464909
7116,394510,579,5122,0.01168021625547195
7117,394540,156,8092,0.0031470012709043592
7118,394550,20,4234,0.0004034617013979948
7119,394600,36,2146,0.0007262310625163906
7120,394680,74,7718,0.0014928082951725808
7121,394690,271,8998,0.005466906053942829
7122,394720,59,2358,0.0011902120191240846
7123,394740,66,720,0.0013314236146133827
7124,394760,48,5497,0.0009683080833551875
7125,394770,41,9449,0.0008270964878658893
7126,394830,1,6336,2.017308506989974e-05
7127,394840,1,3217,2.017308506989974e-05
7128,394850,52,8584,0.0010490004236347866
7129,394870,95,9441,0.0019164430816404753
7130,394890,5,1686,0.0001008654253494987
7131,394900,4,9692,8.069234027959896e-05
7132,394910,3,3432,6.051925520969922e-05
7133,394920,16,5557,0.00032276936111839586
7134,394930,13,8409,0.00026225010590869664
7135,394940,13,6429,0.00026225010590869664
7136,394950,1,10,2.017308506989974e-05
7137,394970,162,3440,0.003268039781323758
7138,394990,18,4077,0.0003631155312581953
7139,39500,463,6896,0.00934013838736358
7140,39510,392,8184,0.007907849347400698
7141,395100,10,2286,0.0002017308506989974
7142,395140,50,6008,0.001008654253494987
7143,395150,19,5350,0.0003832886163280951
7144,395160,19,5772,0.0003832886163280951
7145,395170,84,2757,0.0016945391458715782
7146,39520,153,6939,0.00308648201569466
7147,395200,161,9640,0.0032478666962538582
7148,395250,22,8377,0.0004438078715377943
7149,395270,43,4112,0.0008674426580056888
7150,39530,844,8436,0.01702608379899538
